symbol,timeframe,slice_combination,regime,regime_symbol,diagnostic_status,regime_window_rows,slice_n,slice_mean_ret_costadj,slice_win_rate,slice_t_stat_nw,slice_p_value_nw,slice_pass,baseline_mean_ret_costadj,excess_vs_baseline,best_parent_filter,best_parent_mean_ret_costadj,excess_vs_best_parent,rank,bin_mode,validation_n_folds,side,verdict,triage_bucket,train_n,train_pass,valid_n,valid_pass,valid_mean_ret_costadj,valid_excess_vs_baseline,valid_best_parent_filter,valid_excess_vs_best_parent,valid_p_value_nw,walk_forward_pass_count,walk_forward_pass_pattern,walk_forward_survival_rate,scenario_survived_count,scenario_positive_baseline_excess_count,scenario_positive_parent_excess_count,scenario_significant_count,robustness_score,default_verdict,cost2_verdict,cost5_verdict,split06_verdict,split08_verdict,short_borrow2_verdict,short_borrow5_verdict,short_borrow10_verdict,best_fwd_horizon,search_wide_family_size_regime,search_wide_rank_regime,search_wide_bh_pass_regime,search_wide_bonferroni_pass_regime,research_shard_id,candidate_key,strict_gate_pass,status,live_decay_flag,not_regime_evaluated,all_regime_mean_ret_costadj,regime_excess_vs_all,regime_candidate_status
LTC/USD,1d,cross_USO_state_slope=uptrend + cross_TLT_state_ext=neutral + state_ext=stretched_down,bull,BTC/USD,ok,515,40,-0.005036095279481857,0.6,-0.4195898779733933,0.6747850840282879,False,-0.0012940744843032126,-0.0037420207951786443,cross_USO_state_slope=uptrend,0.009568566365800953,-0.01460466164528281,47,rolling,4,short,rejected,late_emerging_valid_supported,52,False,65,True,0.0232455147585591,0.0210564345300172,cross_USO_state_slope=uptrend + state_ext=stretched_down,0.0025757321972328,0.043604401360993,0,0,0.0,0,8,8,6,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,5,136,105,False,False,crypto-1d-02,,False,,,False,0.005368409481029921,-0.010404504760511777,unsupported
DOT/USD,1d,state_ret_day=ret_day_up + state_ext=stretched_up,bull,BTC/USD,ok,395,56,-0.006408238466235987,0.48214285714285715,-0.24522399227512306,0.806283000282727,False,0.0018012901822515531,-0.00820952864848754,state_ret_day=ret_day_up,0.012037559071162048,-0.018445797537398036,37,rolling,4,short,rejected,late_emerging_valid_supported,88,False,30,True,0.0344991586464741,0.0186634518335204,state_ext=stretched_up,0.0002788794644413,0.0403071758302753,0,0,0.0,0,8,7,6,7.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,5,136,119,False,False,crypto-1d-01,DOT/USD|1d|state_ret_day=ret_day_up + state_ext=stretched_up|rolling,False,research_only,False,False,0.011130256262712078,-0.017538494728948063,unsupported
LTC/USD,1d,cross_USO_state_slope=uptrend + cross_TLT_state_ext=neutral + state_ext=stretched_up,bull,BTC/USD,ok,515,36,-0.007352309616765192,0.5,-0.4665577166310499,0.640816344819022,False,-0.0012940744843032126,-0.006058235132461979,cross_USO_state_slope=uptrend + state_ext=stretched_up,0.015728704833714316,-0.023081014450479508,28,rolling,4,short,rejected,late_emerging_recent_only,33,False,37,True,0.0195778223811629,0.017388742152621,cross_USO_state_slope=uptrend + state_ext=stretched_up,0.0003307204637394,0.0360844109869677,1,1,0.25,0,8,6,8,8.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,5,136,100,False,False,crypto-1d-02,,False,,,False,0.0013811556895027962,-0.00873346530626799,unsupported
XRP/USD,1d,state_volume=vol_quiet + state_ext=stretched_up,bull,BTC/USD,ok,332,39,-0.007891240940368234,0.7692307692307693,-0.1963882611789498,0.8443062835836139,False,-0.01867915717188282,0.010787916231514585,state_volume=vol_quiet,0.006608356217398859,-0.014499597157767092,11,rolling,4,short,rejected,late_emerging_valid_supported,58,False,18,True,0.0343780686724111,0.0266381979902064,state_ext=stretched_up,0.0092619744994692,1.86581626215876e-05,1,10,0.25,0,8,8,8,8.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,5,136,123,False,False,crypto-1d-02,,False,,,False,0.0012593177724286384,-0.009150558712796871,unsupported
ETH/USD,1d,cross_USO_state_vol=mid_vol + state_ext=stretched_down,bull,BTC/USD,ok,515,30,-0.008043298165663149,0.5,-0.4110032424321927,0.6810701571503555,False,-0.010054556231654565,0.0020112580659914156,cross_USO_state_vol=mid_vol,-0.016346242728603858,0.00830294456294071,33,rolling,4,short,rejected,late_emerging_valid_supported,190,False,75,True,0.0334917202533297,0.0356002680107532,cross_USO_state_vol=mid_vol,0.0157307595694545,0.0373221300900783,0,0,0.0,0,8,8,6,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,5,136,108,False,False,crypto-1d-01,,False,,,False,0.0054342130967254074,-0.013477511262388556,unsupported
UNI/USD,1d,cross_USO_state_vol=low_vol + state_ext=stretched_up,bull,BTC/USD,ok,515,153,-0.008145748001237286,0.5882352941176471,-0.38802934446800047,0.6979943179140466,False,-0.012337877889713977,0.004192129888476691,cross_USO_state_vol=low_vol,0.004803477892385152,-0.012949225893622438,6,rolling,4,short,rejected,late_emerging_regime_switching,154,False,53,True,0.0420626106020483,0.040000038203261,cross_USO_state_vol=low_vol,0.0205775428467625,0.0001944587868201,2,1001,0.5,0,8,8,7,8.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,5,136,111,False,False,crypto-1d-02,,False,,,False,0.004532278434905207,-0.012678026436142492,unsupported
BCH/USD,1d,cross_USO_state_slope=uptrend + state_slope=flat,bull,BTC/USD,ok,515,49,-0.00893987297171084,0.5714285714285714,-0.4333227737729163,0.6647802955377684,False,-0.011464795148448994,0.0025249221767381543,cross_USO_state_slope=uptrend,-0.010811547712681757,0.0018716747409709168,40,rolling,4,short,rejected,late_emerging_valid_supported,93,False,89,True,0.0153771648551883,0.0155965511367373,cross_USO_state_slope=uptrend,0.0047897226491967,0.0394451520679339,0,0,0.0,0,8,7,5,7.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,5,136,103,False,False,crypto-1d-00,,False,,,False,0.00995398722236363,-0.01889386019407447,unsupported
BCH/USD,1d,cross_USO_state_slope=downtrend + cross_TLT_state_ext=neutral + state_ext=stretched_down,bull,BTC/USD,ok,515,19,-0.009458694255289453,0.5263157894736842,-0.4143378913488879,0.6786266675882708,False,-0.011464795148448994,0.0020061008931595414,cross_USO_state_slope=downtrend + cross_TLT_state_ext=neutral,0.014350967614790383,-0.023809661870079837,36,rolling,4,short,rejected,late_emerging_valid_supported,56,False,55,True,0.0386491609214138,0.0388685472029628,cross_USO_state_slope=downtrend + cross_TLT_state_ext=neutral,0.0195951948194349,0.0491790447271935,0,0,0.0,0,8,8,5,7.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,5,136,106,False,False,crypto-1d-00,,False,,,False,0.012598585170793573,-0.022057279426083026,unsupported
CRV/USD,1d,state_ext=stretched_up + state_vol=mid_vol,bull,BTC/USD,ok,395,53,-0.01161353522258253,0.5849056603773585,-0.2838929118374831,0.7764924486528431,False,-0.007950843229596606,-0.0036626919929859236,state_vol=mid_vol,0.023909481138836387,-0.03552301636141891,39,rolling,4,short,rejected,late_emerging_valid_supported,80,False,18,True,0.0791283696394024,0.0674137807417801,state_ext=stretched_up,0.0429600496201927,0.0353963364869716,0,0,0.0,0,7,6,6,7.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,3,136,117,False,False,crypto-1d-01,CRV/USD|1d|state_ext=stretched_up + state_vol=mid_vol|rolling,False,research_only,False,False,0.0003037013103701608,-0.01191723653295269,unsupported
UNI/USD,1d,cross_USO_state_ext=stretched_up + state_ext=stretched_up,bull,BTC/USD,ok,515,97,-0.012055016691523365,0.5876288659793815,-0.43598668100442184,0.6628463930600725,False,-0.012337877889713977,0.00028286119819061206,cross_USO_state_ext=stretched_up,-0.004932639503039458,-0.0071223771884839065,48,rolling,4,short,rejected,late_emerging_valid_supported,206,False,66,True,0.0358136541416566,0.0337510817428693,state_ext=stretched_up,0.0216715177448155,0.0080530917029357,0,0,0.0,0,8,7,6,7.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,5,136,102,False,False,crypto-1d-02,,False,,,False,0.014938291748205823,-0.026993308439729188,unsupported
ETH/USD,1d,cross_USO_state_slope=uptrend + cross_TLT_state_slope=flat + state_ext=stretched_down,bull,BTC/USD,ok,515,35,-0.012875099790570964,0.2571428571428571,-1.4333999361169172,0.1517435766541282,False,-0.010054556231654565,-0.0028205435589163993,cross_USO_state_slope=uptrend + cross_TLT_state_slope=flat,0.008413893920124465,-0.02128899371069543,29,rolling,4,short,rejected,late_emerging_valid_supported,56,False,56,True,0.0433647493729318,0.0454732971303554,cross_USO_state_slope=uptrend + cross_TLT_state_slope=flat,0.0177421290377038,0.017433884876943,0,0,0.0,0,8,8,7,7.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,5,136,50,False,False,crypto-1d-01,,False,,,False,0.03153192849024132,-0.044407028280812284,unsupported
BTC/USD,1d,cross_USO_state_slope=downtrend + cross_TLT_state_slope=downtrend + state_ext=stretched_up,bull,BTC/USD,ok,515,6,-0.013284476536641096,0.16666666666666666,-0.668474633983647,0.5038306684656038,False,0.006445659532854977,-0.01973013606949607,cross_USO_state_slope=downtrend + cross_TLT_state_slope=downtrend,0.02906678697494611,-0.0423512635115872,35,rolling,4,long,rejected,late_emerging_valid_supported,22,False,15,True,0.036174941204493,0.0421012629545715,cross_USO_state_slope=downtrend + cross_TLT_state_slope=downtrend,0.0104636426809815,0.044092849450718,0,0,0.0,0,8,7,7,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,5,136,88,False,False,crypto-1d-00,,False,,,False,0.008867666776177398,-0.022152143312818492,unsupported
SUSHI/USD,1d,state_ret_day=ret_day_down + state_ext=stretched_up,bull,BTC/USD,ok,515,58,-0.015161126478300651,0.5172413793103449,-0.47780583141660515,0.6327884102771715,False,0.004339228921362992,-0.019500355399663643,state_ret_day=ret_day_down,0.00426730467311402,-0.019428431151414672,50,rolling,4,short,rejected,late_emerging_valid_supported,87,False,24,True,0.0366064571616536,0.0268444435989567,state_ext=stretched_up,0.0101486410665402,0.0149019737130782,0,0,0.0,0,8,7,6,7.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,5,136,99,False,False,crypto-1d-02,SUSHI/USD|1d|state_ret_day=ret_day_down + state_ext=stretched_up|rolling,False,research_only,False,False,0.003443348507770001,-0.01860447498607065,unsupported
DOT/USD,1d,cross_TLT_state_ext=neutral + state_ext=stretched_up,bull,BTC/USD,ok,395,86,-0.016024268402028544,0.5232558139534884,-0.6307820944617207,0.5281830125453972,False,0.0018012901822515531,-0.0178255585842801,cross_TLT_state_ext=neutral,0.0085131164611409,-0.02453738486316944,27,rolling,4,short,rejected,late_emerging_valid_supported,135,False,51,True,0.0466896913537302,0.0308539845407765,state_ext=stretched_up,0.0124694121716973,0.0014815464516049,1,10,0.25,0,8,7,7,8.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,5,136,91,False,False,crypto-1d-01,,False,,,False,0.005665037188324398,-0.021689305590352943,unsupported
XRP/USD,1d,cross_USO_state_slope=uptrend + state_slope=flat,bull,BTC/USD,ok,332,21,-0.020099190699712444,0.38095238095238093,-1.8712422799775714,0.061311506900009416,False,0.01827915717188282,-0.03837834787159526,state_slope=flat,-0.019123786024606175,-0.0009754046751062687,40,rolling,4,long,rejected,late_emerging_valid_supported,29,False,57,True,0.0147725220149678,0.0295123926971724,state_slope=flat,0.0107775199014456,0.0360202137331788,0,0,0.0,0,8,8,7,7.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,5,136,34,False,False,crypto-1d-02,,False,,,False,0.008867730480933683,-0.028966921180646126,unsupported
BTC/USD,1d,cross_USO_state_slope=uptrend + cross_TLT_state_slope=flat + state_ext=stretched_down,bull,BTC/USD,ok,515,23,-0.021126782560096095,0.34782608695652173,-1.6996026548158647,0.08920569065964634,False,-0.006845659532854978,-0.014281123027241117,cross_USO_state_slope=uptrend,-0.00013646270097288264,-0.02099031985912321,27,rolling,4,short,rejected,late_emerging_valid_supported,44,False,44,True,0.0308287369210237,0.0319024151709451,cross_TLT_state_slope=flat + state_ext=stretched_down,0.0169372849566852,0.0426729754685064,0,0,0.0,0,8,8,7,7.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,5,136,36,False,False,crypto-1d-00,,False,,,False,0.02149869712207811,-0.0426254796821742,unsupported
AVAX/USD,1d,state_ext=stretched_down + state_slope=uptrend,bull,BTC/USD,ok,515,23,-0.02113230427929616,0.5652173913043478,-1.047313649354018,0.2949549428631344,False,0.004196818282612833,-0.025329122561908994,state_slope=uptrend,0.03159703794942543,-0.05272934222872159,25,rolling,4,long,rejected,late_emerging_valid_supported,46,False,16,True,0.0513416652384633,0.0625394576425063,state_slope=uptrend,0.0615444765004744,0.0190936843675584,0,0,0.0,0,8,8,7,7.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,5,136,68,False,False,crypto-1d-00,AVAX/USD|1d|state_ext=stretched_down + state_slope=uptrend|rolling,False,research_only,False,False,0.020164796609210837,-0.04129710088850699,unsupported
SUSHI/USD,1d,state_ext=stretched_up + state_vol=high_vol,bull,BTC/USD,ok,515,89,-0.029777071297115248,0.48314606741573035,-0.8314949637410004,0.40569407214577957,False,0.004339228921362992,-0.03411630021847824,state_vol=high_vol,-0.00706433107049283,-0.022712740226622417,41,rolling,4,short,rejected,late_emerging_valid_supported,112,False,25,True,0.0777095634046486,0.0679475498419516,state_vol=high_vol,0.0476631694672212,0.0002883802522126,0,0,0.0,0,7,7,7,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,3,136,81,False,False,crypto-1d-02,SUSHI/USD|1d|state_ext=stretched_up + state_vol=high_vol|rolling,False,research_only,False,False,0.0035254827547444864,-0.03330255405185974,unsupported
SUSHI/USD,1d,cross_USO_state_vol=mid_vol + state_ext=stretched_up,bull,BTC/USD,ok,515,76,-0.031753833967697764,0.4605263157894737,-1.4409464396179559,0.14959981486079954,False,0.004339228921362992,-0.03609306288906076,state_ext=stretched_up,-0.009503197733101792,-0.022250636234595972,54,rolling,4,short,rejected,late_emerging_valid_supported,182,False,25,True,0.04394298764409,0.034180974081393,cross_USO_state_vol=mid_vol,0.0123396890301899,0.0251132269360525,0,0,0.0,0,7,6,6,7.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,5,136,48,False,False,crypto-1d-02,,False,,,False,0.0005113686477535175,-0.03226520261545128,unsupported
SUSHI/USD,1d,state_volume=vol_quiet + state_ext=stretched_up,bull,BTC/USD,ok,515,84,-0.03253003846407062,0.4642857142857143,-1.3590120146163662,0.17414278154382234,False,0.004339228921362992,-0.03686926738543361,state_ext=stretched_up,-0.009503197733101792,-0.023026840730968827,31,rolling,4,short,rejected,late_emerging_recent_only,145,False,40,True,0.0430409322900575,0.0332789187273605,state_ext=stretched_up,0.016583116194944,0.0026186550266198,1,1,0.25,0,7,6,7,7.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,5,136,52,False,False,crypto-1d-02,,False,,,False,0.00799552828195289,-0.040525566746023506,unsupported
SUSHI/USD,1d,cross_USO_state_ext=stretched_up + cross_TLT_state_slope=flat + state_ext=stretched_up,bull,BTC/USD,ok,515,45,-0.035948456556777045,0.4222222222222222,-1.1440818632186516,0.25258968853531005,False,0.004339228921362992,-0.04028768547814004,cross_USO_state_ext=stretched_up,0.019355184080964503,-0.05530364063774155,35,rolling,4,short,rejected,late_emerging_recent_only,58,False,37,True,0.0594822813822414,0.0497202678195445,cross_USO_state_ext=stretched_up + state_ext=stretched_up,0.0048051484270915,0.0010422120170683,1,1,0.25,0,8,6,7,7.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,3,136,64,False,False,crypto-1d-02,,False,,,False,0.019033066889978557,-0.0549815234467556,unsupported
DOT/USD,1d,state_ext=stretched_up + state_vol=high_vol,bull,BTC/USD,ok,395,41,-0.04996487746132022,0.4146341463414634,-0.9962341736895677,0.3191363787914936,False,0.0018012901822515531,-0.051766167643571774,state_vol=high_vol,0.018098596773871486,-0.06806347423519171,12,rolling,4,short,rejected,late_emerging_recent_only,68,False,29,True,0.0520715405075039,0.0362358336945502,state_ext=stretched_up,0.017851261325471,0.0001939052584718,1,1,0.25,0,8,8,8,8.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,3,136,71,False,False,crypto-1d-01,DOT/USD|1d|state_ext=stretched_up + state_vol=high_vol|rolling,False,research_only,False,False,0.0062117073013343025,-0.056176584762654524,unsupported
DOT/USD,1d,cross_USO_state_slope=uptrend + cross_TLT_state_ext=neutral + state_ext=stretched_up,bull,BTC/USD,ok,395,10,-0.06281513599921097,0.3,-1.1351585580792327,0.2563088898150696,False,0.0018012901822515531,-0.06461642618146253,cross_USO_state_slope=uptrend,0.03766546085311525,-0.10048059685232621,15,rolling,4,short,rejected,late_emerging_recent_only,16,False,31,True,0.0491326903071902,0.0332969834942364,cross_TLT_state_ext=neutral + state_ext=stretched_up,0.0024429989534599,0.0003521713663041,1,1,0.25,0,8,8,8,8.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,5,136,65,False,False,crypto-1d-01,,False,,,False,0.02197872187874875,-0.08479385787795972,unsupported
XRP/USD,1h,cross_USO_state_ext=stretched_up + cross_TLT_state_slope=uptrend + state_ext=stretched_down,bull,BTC/USD,ok,2308,0,,,,,False,-0.0010822719371947802,,cross_TLT_state_slope=uptrend + state_ext=stretched_down,0.008901658865749442,,5,rolling,4,long,rejected,late_emerging_valid_supported,0,False,37,True,0.0044365975261041,0.007875569884303,cross_TLT_state_slope=uptrend + state_ext=stretched_down,0.0012667648702224,0.0441830855316767,0,0,0.0,0,8,8,7,7.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,5,136,,False,False,crypto-1h-02,,False,,,False,0.007236597526104141,,unsupported
