rank,symbol,timeframe,slice_combination,side,verdict,triage_bucket,train_n,train_pass,valid_n,valid_pass,valid_mean_ret_costadj,valid_excess_vs_baseline,valid_best_parent_filter,valid_excess_vs_best_parent,valid_p_value_nw,walk_forward_pass_count,walk_forward_pass_pattern,walk_forward_survival_rate,scenario_survived_count,scenario_positive_baseline_excess_count,scenario_positive_parent_excess_count,scenario_significant_count,robustness_score,default_verdict,cost2_verdict,cost5_verdict,split06_verdict,split08_verdict,short_borrow2_verdict,short_borrow5_verdict,short_borrow10_verdict,search_wide_family_size,search_wide_rank,search_wide_bh_pass,search_wide_bonferroni_pass
6919,ARKK,15m,state_session=afternoon + state_ext=neutral + state_slope=uptrend,long,rejected,rejected_unsupported,429,False,224,False,-0.00031740314495714607,-0.00045166838691610247,state_ext=neutral + state_slope=uptrend,-0.0007331716156854877,0.8281332546905606,0,0000,0.0,0,0,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,7241,False,False
6920,NOC,15m,state_session=afternoon + state_slope=downtrend,long,rejected,rejected_unsupported,468,False,259,False,-0.0017335956177034508,-0.0008493582227530635,state_session=afternoon,-0.0007360269146318502,0.16555652418150224,0,0000,0.0,0,0,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,1947,False,False
6921,DOT/USD,15m,state_session=morning + state_ext=stretched_down,short,rejected,rejected_unsupported,731,False,217,False,-0.0006365668805468885,-0.0006916377555609903,state_session=morning,-0.0007403830043719952,0.5761504312687102,0,0000,0.0,0,0,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,5321,False,False
6922,UBER,15m,state_ext=stretched_up + state_vol=high_vol,short,rejected,rejected_unsupported,187,False,116,False,-0.00040560333653623544,-0.0002957048073983378,state_vol=high_vol,-0.00074072431880604,0.7262528070644731,0,0000,0.0,0,1,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,6462,False,False
6923,IYT,15m,state_ext=neutral + state_vol=high_vol,long,rejected,rejected_unsupported,1061,False,672,False,-0.0004066526724109253,-0.0006914150318887495,state_ext=neutral,-0.0007417811423996243,0.2942201927920052,0,0000,0.0,0,0,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,3018,False,False
6924,NOC,15m,state_session=lunch + state_slope=downtrend,short,rejected,rejected_unsupported,431,False,258,False,0.0003841716888972745,-0.00010006570605311293,state_slope=downtrend,-0.0007451528599525009,0.27477821032568395,0,0000,0.0,0,1,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,2846,False,False
6925,EOG,15m,state_session=afternoon + state_ext=neutral + state_slope=uptrend,short,rejected,rejected_unsupported,441,False,242,False,-0.0007153316192302593,-0.0005846143194337056,state_session=afternoon,-0.0007456920216030032,0.4704990084340437,0,0000,0.0,0,1,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,4464,False,False
6926,NKE,15m,state_session=morning + state_ext=neutral + state_slope=flat,short,rejected,rejected_unsupported,452,False,155,False,-0.00043099796268962265,-0.0007630466336257754,state_ext=neutral,-0.0007457789020444449,0.6141588254957007,0,0000,0.0,0,0,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,5616,False,False
6927,XLB,15m,state_session=morning + state_ext=neutral + state_slope=uptrend,long,rejected,rejected_unsupported,451,False,204,False,-0.0006365314000005548,-0.0005668935716142949,state_ext=neutral + state_slope=uptrend,-0.0007472218333000494,0.19296455767871779,0,0000,0.0,0,0,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,2224,False,False
6928,SUSHI/USD,15m,state_session=afternoon + state_slope=uptrend,long,rejected,rejected_unsupported,3990,False,1476,False,-0.0008710967623713499,-0.0005863938538500897,state_session=afternoon,-0.0007480566221856576,0.14167255204471063,0,0000,0.0,0,0,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,1712,False,False
6929,ELV,15m,state_ext=stretched_up + state_vol=high_vol,long,rejected,rejected_unsupported,207,False,101,False,0.0005576522726931376,-0.00012297247452906508,state_ext=stretched_up,-0.0007535312254148208,0.670968215026875,0,0000,0.0,0,1,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,6019,False,False
6930,PYPL,15m,state_session=afternoon + state_ext=neutral + state_slope=downtrend,short,rejected,rejected_unsupported,425,False,234,False,-0.0010125909330180663,-0.0008208966001009806,state_ext=neutral,-0.00075903818739824,0.4344375870659136,0,0000,0.0,0,0,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,4181,False,False
6931,AVAX/USD,15m,state_session=afternoon + state_ext=stretched_up,short,rejected,rejected_unsupported,636,False,194,False,-0.0003784826274355933,-0.00034806896675410845,state_ext=stretched_up,-0.000762520289013049,0.831508891891398,0,0000,0.0,0,1,1,0,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,7265,False,False
6932,GOOG,15m,state_session=morning + state_ext=neutral,long,rejected,rejected_unsupported,1158,False,462,False,-0.0003638094077433402,-0.0005891209905807211,state_session=morning,-0.0007663816063869871,0.49529067803100335,0,0000,0.0,0,0,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,4640,False,False
6933,XLB,15m,state_session=morning + state_slope=uptrend,long,rejected,rejected_unsupported,477,False,223,False,-0.0006913753589994864,-0.0006217375306132266,state_slope=uptrend,-0.0007675215779025384,0.14435674905274598,0,0000,0.0,0,0,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,1742,False,False
6934,BTC/USD,15m,state_ext=stretched_down + state_slope=downtrend,short,rejected,rejected_unsupported,507,False,117,False,-0.0012162392859272916,-0.0010864945224073777,state_slope=downtrend,-0.0007680818302912694,0.4194337776454311,0,0000,0.0,0,0,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,4040,False,False
6935,PEP,15m,state_session=afternoon + state_slope=flat,short,rejected,rejected_unsupported,718,False,271,False,-0.0004935645504262141,-0.0005083924452463406,state_slope=flat,-0.0007692026461902059,0.5350768168837408,0,0000,0.0,0,0,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,4990,False,False
6936,AAPL,15m,state_ext=neutral + state_vol=high_vol,long,rejected,rejected_unsupported,1310,False,549,False,-0.0003259878551383807,-0.0006469533215056427,state_ext=neutral,-0.0007716517428822387,0.4362847885829946,0,0000,0.0,0,0,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,4199,False,False
6937,NOC,15m,state_session=lunch + state_ext=neutral + state_slope=downtrend,short,rejected,rejected_unsupported,417,False,231,False,0.0003568467861898709,-0.00012739060876051656,state_slope=downtrend,-0.0007724777626599046,0.3351194114256848,0,0000,0.0,0,1,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,3359,False,False
6938,EEM,15m,state_session=lunch + state_ext=neutral + state_slope=flat,long,rejected,rejected_unsupported,287,False,109,False,-0.0006891476140018229,-0.0007944225277011918,state_ext=neutral,-0.000773098174860579,0.3061884410568445,0,0000,0.0,0,0,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,3113,False,False
6939,ETHA,15m,state_session=morning + state_ext=neutral,short,rejected,rejected_unsupported,602,False,307,False,-0.00017771774702528934,-0.000678855382987758,state_ext=neutral,-0.0007738771507544153,0.8336508140191641,0,0000,0.0,0,0,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,7286,False,False
6940,AMT,15m,state_session=lunch + state_slope=uptrend,long,rejected,rejected_unsupported,454,False,234,False,-0.0007618698066392413,-0.0002859538348702494,state_session=lunch,-0.0007738794318363568,0.17617352926581442,0,0000,0.0,0,0,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,2058,False,False
6941,AAPL,15m,state_session=lunch + state_slope=uptrend,long,rejected,rejected_unsupported,502,False,309,False,-0.00048659088759085895,-0.0008075563539581209,state_slope=uptrend,-0.0007757775972628206,0.3235733593932417,0,0000,0.0,0,0,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,3257,False,False
6942,CBOE,15m,state_session=afternoon + state_ext=neutral + state_slope=uptrend,short,rejected,rejected_unsupported,464,False,229,False,-0.0001522785578276589,-0.00021015164260307123,state_session=afternoon,-0.0007761205020139482,0.8854433819382261,0,0000,0.0,0,1,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,7703,False,False
6943,PEP,15m,state_session=afternoon + state_ext=neutral + state_slope=flat,short,rejected,rejected_unsupported,718,False,271,False,-0.0004935645504262141,-0.0005083924452463406,state_ext=neutral + state_slope=flat,-0.0007762203541345001,0.5350768168837408,0,0000,0.0,0,0,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,4991,False,False
6944,CBOE,15m,state_ext=neutral + state_vol=low_vol,long,rejected,rejected_unsupported,1656,False,321,False,-0.0005854330287600887,-0.00012755994398467576,state_ext=neutral,-0.0007808739908086205,0.3919573122144735,0,0000,0.0,0,0,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,3818,False,False
6945,AMGN,15m,state_session=lunch + state_slope=uptrend,long,rejected,rejected_unsupported,537,False,225,False,-0.00040675876890537927,-0.0003755808127084096,state_slope=uptrend,-0.000784350973697363,0.37840576256145475,0,0000,0.0,0,1,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,3710,False,False
6946,BTC/USD,15m,state_ext=stretched_down + state_vol=high_vol,short,rejected,rejected_unsupported,505,False,116,False,-0.0011510020659986418,-0.0010212573024787279,state_vol=high_vol,-0.0007907946128153097,0.4474947640681848,0,0000,0.0,0,0,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,4285,False,False
6947,CBOE,15m,state_session=afternoon + state_slope=uptrend,short,rejected,rejected_unsupported,464,False,234,False,-0.000176903616213986,-0.00023477670098939833,state_session=afternoon,-0.0008007455604002753,0.8646724416030878,0,0000,0.0,0,0,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,7543,False,False
6948,BABA,15m,state_session=lunch + state_ext=neutral + state_slope=uptrend,short,rejected,rejected_unsupported,421,False,139,False,0.00018348425022455636,-0.0004692139899657022,state_ext=neutral,-0.0008142249537391481,0.7371546628278283,0,0000,0.0,0,0,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,6548,False,False
6949,JNJ,15m,state_session=morning + state_ext=neutral + state_slope=flat,long,rejected,rejected_unsupported,486,False,136,False,-0.0007199592819158774,-0.0007553626890724747,state_slope=flat,-0.0008207976253697629,0.19080721253931276,0,0000,0.0,0,0,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,2201,False,False
6950,JNJ,15m,state_session=morning + state_slope=flat,long,rejected,rejected_unsupported,486,False,136,False,-0.0007199592819158774,-0.0007553626890724747,state_slope=flat,-0.0008207976253697629,0.19080721253931276,0,0000,0.0,0,0,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,2202,False,False
6951,GOOGL,15m,state_session=morning + state_ext=neutral,long,rejected,rejected_unsupported,1158,False,454,False,-0.00029169067930179195,-0.0005349941673244501,state_session=morning,-0.0008212395517263893,0.597228797372146,0,0000,0.0,0,0,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,5481,False,False
6952,NFLX,15m,state_session=morning + state_ext=neutral + state_slope=flat,short,rejected,rejected_unsupported,458,False,185,False,-0.0004601626867330431,-0.0007115928114649068,state_session=morning,-0.000821248171415933,0.6308072701325427,0,0000,0.0,0,0,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,5735,False,False
6953,BCH/USD,15m,state_session=lunch + state_slope=uptrend,long,rejected,rejected_unsupported,688,False,306,False,-0.0009536470188207122,-0.00043123035674910617,state_session=lunch,-0.0008305597585980207,0.11114020138886738,0,0000,0.0,0,1,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,1439,False,False
6954,PYPL,15m,state_session=morning + state_ext=neutral + state_slope=downtrend,short,rejected,rejected_unsupported,341,False,122,False,-0.0007845237668945084,-0.0005928294339774227,state_session=morning,-0.0008348021281028104,0.41146483770553477,0,0000,0.0,0,0,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,3973,False,False
6955,MPC,15m,state_ext=neutral + state_vol=high_vol,long,rejected,rejected_unsupported,923,False,636,False,-0.0006228334010677434,-0.000826322326850815,state_ext=neutral,-0.0008383147158739161,0.33483380694619136,0,0000,0.0,0,0,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,3356,False,False
6956,DKNG,15m,state_session=afternoon + state_ext=neutral,short,rejected,rejected_unsupported,1551,False,657,False,-0.0016783962069978836,-0.001316536948500439,state_ext=neutral,-0.0008469002236123122,0.2810761514960598,0,0000,0.0,0,0,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,2896,False,False
6957,USO,15m,state_session=morning + state_ext=neutral + state_slope=downtrend,long,rejected,rejected_unsupported,1312,False,517,False,-0.0005124631613375786,-0.0005708762021581378,state_session=morning + state_ext=neutral,-0.0008489320009564556,0.2471067673388121,0,0000,0.0,0,0,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,2654,False,False
6958,BSX,15m,state_ext=neutral + state_vol=mid_vol,short,rejected,rejected_unsupported,1404,False,673,False,4.3168840185015735e-05,-0.0008816989555230077,state_ext=neutral,-0.0008490224741660104,0.9596237122046949,0,0000,0.0,0,0,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,8241,False,False
6959,AMGN,15m,state_session=lunch + state_ext=neutral + state_slope=uptrend,long,rejected,rejected_unsupported,495,False,205,False,-0.0003920510602522342,-0.00036087310405526457,state_ext=neutral + state_slope=uptrend,-0.0008579448939830642,0.4124333494062322,0,0000,0.0,0,1,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,3980,False,False
6960,TMUS,15m,state_session=afternoon + state_ext=neutral + state_slope=downtrend,short,rejected,rejected_unsupported,444,False,245,False,-0.0003287731490652785,-0.0006416512548661996,state_ext=neutral + state_slope=downtrend,-0.0008605920138161764,0.7250185327493688,0,0000,0.0,0,0,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,6444,False,False
6961,BLK,15m,state_session=morning + state_ext=neutral + state_slope=uptrend,short,rejected,rejected_unsupported,362,False,132,False,-0.0006640987710524191,-0.0002733241642501594,state_session=morning + state_ext=neutral,-0.0008646417555619654,0.46641617962380466,0,0000,0.0,0,0,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,4436,False,False
6962,ABBV,15m,state_ext=neutral + state_slope=downtrend,long,rejected,rejected_unsupported,1334,False,655,False,-0.0006472524610313724,-0.0008846495476245866,state_ext=neutral,-0.0008668782772349442,0.19812182262620848,0,0000,0.0,0,0,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,2264,False,False
6963,T,15m,state_session=afternoon + state_ext=neutral + state_slope=flat,short,rejected,rejected_unsupported,822,False,264,False,-0.0001607082024224244,-0.0007493470090560907,state_ext=neutral,-0.0008879619283197838,0.8608849015565467,0,0000,0.0,0,0,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,7507,False,False
6964,AEP,15m,state_session=afternoon + state_slope=flat,long,rejected,rejected_unsupported,694,False,265,False,-0.0007897061599800023,-0.0006782872853853516,state_session=afternoon,-0.0008897038931483364,0.1466815257046057,0,0000,0.0,0,0,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,1767,False,False
6965,AEP,15m,state_session=afternoon + state_ext=neutral + state_slope=flat,long,rejected,rejected_unsupported,694,False,265,False,-0.0007897061599800023,-0.0006782872853853516,state_session=afternoon + state_ext=neutral,-0.0008909277107137027,0.1466815257046057,0,0000,0.0,0,0,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,1768,False,False
6966,TSM,15m,state_session=morning + state_ext=stretched_down,long,rejected,rejected_unsupported,173,True,109,False,-0.0009815922288300253,-0.001457970299654937,state_session=morning,-0.0008928393284801663,0.5404670668643212,0,0000,0.0,0,1,1,0,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,5035,False,False
6967,ETHA,15m,state_session=morning + state_slope=flat,short,rejected,rejected_unsupported,456,False,219,False,-0.00017937672942493546,-0.000680514365387404,state_slope=flat,-0.0008933427373995383,0.8326481935870982,0,0000,0.0,0,0,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,7279,False,False
6968,LNG,15m,state_session=afternoon + state_ext=neutral,long,rejected,rejected_unsupported,1697,False,716,False,-0.0011991802797818854,-0.0009743762572579026,state_session=afternoon,-0.0008993665891154268,0.2231400256307552,0,0000,0.0,0,0,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,2451,False,False
6969,SOFI,15m,state_session=morning + state_ext=neutral,short,rejected,rejected_unsupported,776,False,316,False,-0.0011808685092484308,-0.000793537585073515,state_session=morning,-0.0009008800476699993,0.40230721624779764,0,0000,0.0,0,0,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,3898,False,False
6970,NEM,15m,state_session=morning + state_ext=neutral,short,rejected,rejected_unsupported,859,False,266,False,-0.0005332988449096692,-0.0006005182301404801,state_session=morning,-0.0009027627950278461,0.636687451143894,0,0000,0.0,0,1,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,5777,False,False
6971,RIVN,15m,state_ext=neutral + state_slope=downtrend,long,rejected,rejected_unsupported,852,False,338,False,7.626191537255821e-05,-0.0003137248495308075,state_ext=neutral,-0.0009035035851366421,0.9651048001942732,0,0000,0.0,0,2,1,0,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,8278,False,False
6972,AMZN,15m,state_session=lunch + state_slope=uptrend,long,rejected,rejected_unsupported,539,False,266,False,-0.0006832462707554973,-0.0008598968329095085,state_slope=uptrend,-0.0009054924250299886,0.15428996837062203,0,0000,0.0,0,0,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,1833,False,False
6973,PDD,15m,state_session=morning + state_ext=neutral + state_slope=uptrend,short,rejected,rejected_unsupported,341,False,149,False,-1.5207642273657194e-05,-0.00036474400688105976,state_ext=neutral + state_slope=uptrend,-0.0009087655872434637,0.9878128254137912,0,0000,0.0,0,2,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,8477,False,False
6974,IYT,15m,state_session=morning + state_ext=neutral + state_slope=uptrend,long,rejected,rejected_unsupported,351,False,148,False,-0.0005758911948322118,-0.000860653554310036,state_ext=neutral,-0.0009110196648209108,0.4287598719198322,0,0000,0.0,0,0,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,4132,False,False
6975,TSM,15m,state_ext=stretched_down + state_slope=downtrend,long,rejected,rejected_unsupported,267,True,186,False,2.9211451359467158e-05,-0.0004471666194654444,state_slope=downtrend,-0.0009127943061485132,0.9781628576406822,0,0000,0.0,0,1,1,0,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,8402,False,False
6976,CRM,15m,state_session=afternoon + state_ext=neutral,short,rejected,rejected_unsupported,1693,False,726,False,-0.0008214992489132628,-0.0009716394083013267,state_ext=neutral,-0.0009129471253848914,0.5382885877833663,0,0000,0.0,0,0,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,5014,False,False
6977,AFRM,15m,state_ext=neutral + state_vol=mid_vol,long,rejected,rejected_unsupported,1008,False,478,False,0.0007049915937277938,-0.0007069702245403396,state_ext=neutral,-0.000922521558556114,0.5951641204178739,0,0000,0.0,0,1,1,0,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,5460,False,False
6978,ARKG,15m,state_session=lunch + state_slope=downtrend,long,rejected,rejected_unsupported,522,False,172,False,-0.00019782458163059206,-0.0012838332398804493,state_slope=downtrend,-0.0009225381569333095,0.853520871528842,0,0000,0.0,0,0,1,0,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,7453,False,False
6979,BSX,15m,state_session=morning + state_ext=stretched_down + state_slope=downtrend,long,rejected,rejected_unsupported,97,False,103,False,-0.0020066011696654434,-0.0006817333739574203,state_slope=downtrend,-0.0009255007510497943,0.17493983083151643,0,0000,0.0,0,1,1,0,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,2035,False,False
6980,TSLA,15m,state_session=morning + state_ext=neutral,short,rejected,rejected_unsupported,870,False,320,False,-0.0008984070020154824,-0.0006620981519569881,state_ext=neutral,-0.0009261177996701758,0.37636951560084597,0,0000,0.0,0,0,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,3691,False,False
6981,ARKG,15m,state_session=lunch + state_ext=neutral + state_slope=downtrend,long,rejected,rejected_unsupported,395,False,107,False,0.00019890729615529867,-0.0008871013620945586,state_ext=neutral,-0.0009376389293794545,0.8629743605268896,0,0000,0.0,0,1,1,0,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,7532,False,False
6982,ICLN,15m,state_session=morning + state_ext=neutral + state_slope=uptrend,long,rejected,rejected_unsupported,314,False,134,False,-0.00011624845488309944,-0.00010675938599949044,state_ext=neutral + state_slope=uptrend,-0.0009397169733933717,0.9154131913646146,0,0000,0.0,0,1,1,0,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,7935,False,False
6983,C,15m,state_session=lunch + state_slope=uptrend,long,rejected,rejected_unsupported,566,False,247,False,-0.0002896948385008683,-0.0007718986101408365,state_slope=uptrend,-0.0009404456443957097,0.6015146330827552,0,0000,0.0,0,0,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,5520,False,False
6984,BLK,15m,state_session=afternoon + state_ext=neutral + state_slope=flat,short,rejected,rejected_unsupported,607,False,258,False,-0.0013707644680564788,-0.000979989861254219,state_ext=neutral,-0.0009418560846949683,0.26781211286308415,0,0000,0.0,0,1,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,2797,False,False
6985,AVAX/USD,15m,state_session=morning + state_ext=stretched_down,short,rejected,rejected_unsupported,765,False,205,False,-0.0008953450830166637,-0.0008649314223351789,state_session=morning,-0.0009501361919735435,0.5063411355006064,0,0000,0.0,0,0,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,4752,False,False
6986,NKE,15m,state_session=morning + state_ext=neutral + state_slope=downtrend,short,rejected,rejected_unsupported,324,False,153,False,-0.0006421962381648583,-0.000974244909101011,state_ext=neutral,-0.0009569771775196806,0.5028347404975682,0,0000,0.0,0,0,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,4713,False,False
6987,MRK,15m,state_session=morning + state_ext=neutral + state_slope=uptrend,long,rejected,rejected_unsupported,387,False,116,False,-0.0004179725632232793,-0.0005143396671331349,state_ext=neutral + state_slope=uptrend,-0.0009588980909613299,0.6169503805567935,0,0000,0.0,0,1,1,0,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,5636,False,False
6988,PLTR,15m,state_session=morning + state_ext=stretched_up,short,rejected,rejected_unsupported,316,False,148,False,-0.0011337086393857715,-0.0012841160780364459,state_session=morning,-0.0009635152583364539,0.41425931013977424,0,0000,0.0,0,0,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,3994,False,False
6989,IBIT,15m,state_session=morning + state_ext=stretched_up + state_slope=uptrend,short,rejected,rejected_unsupported,237,False,102,False,-7.353815442489992e-06,-0.00021902254954613712,state_ext=stretched_up,-0.0009652580359679962,0.993936679766579,0,0000,0.0,0,0,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,8523,False,False
6990,SOL/USD,15m,state_session=afternoon + state_ext=stretched_up + state_slope=uptrend,short,rejected,rejected_unsupported,533,False,152,False,-0.001067802915425085,-0.0009116814008932751,state_session=afternoon,-0.0009676108689996341,0.41806771015516553,0,0000,0.0,0,1,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,4028,False,False
6991,AVAX/USD,15m,state_session=morning + state_ext=stretched_down + state_slope=downtrend,short,rejected,rejected_unsupported,738,False,203,False,-0.0009133448147478589,-0.000882931154066374,state_session=morning,-0.0009681359237047386,0.5013978809146209,0,0000,0.0,0,0,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,4693,False,False
6992,RBLX,15m,state_session=lunch + state_ext=stretched_up + state_slope=uptrend,short,rejected,rejected_unsupported,161,False,118,False,-0.000547438767413628,-0.0003589403369753984,state_session=lunch,-0.0009690570451709824,0.6564109823981608,0,0000,0.0,0,0,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,5916,False,False
6993,CMG,15m,state_session=lunch + state_ext=neutral + state_slope=uptrend,long,rejected,rejected_unsupported,425,False,259,False,-0.0006328042395787744,-0.0005372218382697214,state_ext=neutral + state_slope=uptrend,-0.0009716722763731499,0.23261171790263568,0,0000,0.0,0,1,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,2538,False,False
6994,NFLX,15m,state_session=morning + state_slope=flat,short,rejected,rejected_unsupported,482,False,191,False,-0.0006128897622188109,-0.0008643198869506747,state_session=morning,-0.0009739752469017009,0.5166176963684745,0,0000,0.0,0,0,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,4842,False,False
6995,META,15m,state_session=afternoon + state_slope=downtrend,long,rejected,rejected_unsupported,397,False,222,False,-0.0015890166280866833,-0.0012785084927925483,state_session=afternoon,-0.0009743802036130533,0.18548937260931542,0,0000,0.0,0,0,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,2135,False,False
6996,PSX,15m,state_ext=neutral + state_slope=downtrend,long,rejected,rejected_unsupported,1361,False,495,False,-0.0011486763451411459,-0.0010398752908003317,state_ext=neutral,-0.000976772656142425,0.14302685444849406,0,0000,0.0,0,0,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,1728,False,False
6997,GS,15m,state_ext=neutral + state_slope=downtrend,long,rejected,rejected_unsupported,1261,False,540,False,-0.0006374281011412386,-0.001094195078923652,state_ext=neutral,-0.0009834872138696897,0.29830279680401706,0,0000,0.0,0,0,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,8576,3047,False,False
